date,vpos,content,command,type,word
1173186147,1358,神リス,,,
1173136387,1450,ジョアジョア,,,
1173141305,1492,岩崎考司氏のご冥福をお祈りします。,,,
1173155536,2740,これは名勝負,shita,nan,nan
1173185883,684,ｑｐ,,,
1173163910,596,ｷﾀ━━(ﾟ∀ﾟ)━━━!!!!,,,
1173232818,8088,パンツ見えるくらいは画質アップｗ,,,
1173148826,76,いきましょう！！,shita,nan,nan
1173187967,345,再現性１００％なので試してみてね,shita,nan,nan
1173130562,4141,うむ,,,
1173127078,381,test,,,
1173228753,8323,音ちっちゃかった…orz,,,
1173191642,805,ランランルー,red,nan,nan
1173169819,8193,上海☆上海☆上海☆上海　蓬莱☆蓬莱☆蓬莱☆蓬莱,big blue,nan,nan
1173203017,5927,三連皿,,,
1173272313,52,突破ダイジェスト,,,
1173162988,2953,トータル戦法,,,
1173219612,23693,http://www.bubble-b.com/mt3/archives/2005/11/index.html,,,
1173136891,1428,フルィィィティン！！！！！！！,red big,nan,nan
1173186560,28,　　　　.,,,
1173238859,584,SONYミサイル？,,,
1173135789,363,BMPの名を世間に知らしめた傑作,shita,nan,nan
1173161736,0,2ちゃんねるレーシング,shita,nan,nan
1173268810,2011,windowsでも作れると思うけど・・・,,,
1173147527,2072,きゅるるん♪,,,
1173175660,76,キャリエールの倒産を偲んでうｐ,,,
1173128422,1205,ニヤリ,ue big blue,nan,nan
1173203757,1074,ぶるるるるるぁぁｗｗ,,,
1173175355,2004,紅だぁあああああああああああああああああ,,,
1173136070,739,やっぱ崩れるのかな？,,,
1173139738,609,＼(^o^)／ｵﾜﾀ,red ue,nan,nan
1173244211,2774,(　ﾟдﾟ)ﾎﾟｶｰﾝ,,,
1173243576,146,歌は今でも心のランキングの上位,,,
1173230448,690,3つめ～,,,
1173196418,154,※全てアコードのパーツで出来ています,shita,nan,nan
1173201112,1045,お前も蝋人形にしてやろうか！！,shita,nan,nan
1173132779,875,ｋｔｋｒ,,,
1173140583,1343,復活記念up,,,
1173162195,1176,あー,,,
1173202553,2952,MASTER,big green,nan,nan
1173132509,5329,☆おさなづま☆,,,
1173145918,1677,oh,,,
1173197630,823,操ｷﾀ━━━━(ﾟ∀ﾟ)━━━━ｯ!!,,,
1173199708,3753,早く箱○版でないかなぁ・・・,,,
1173138827,6554,メロデスはいいね,,,
1173128796,481,　おはよ～　とかち,big green,nan,nan
1173203638,4010,イニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤイニＤ,red,nan,nan
1173179768,0,閣下の声が若い,,,
1173139267,3307,wwwwwwwwwwwwwww,,,
1173136176,465,( ﾟ∀ﾟ)o彡ﾟ　クーガー！クーガー！,big green,nan,nan
1173161993,165,こんにちはMACだお(　＾ω＾),,,
1173184141,1233,律子可愛いよ律子,,,
1173136071,2793,久々に見たｗｗｗ,,,
1173143694,893,神曲,,,
1173197875,2340,逃げてｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,
1173131388,1875,|дﾟ ),,,
1173183693,2048,セイントセイヤー,,,
1173212733,0,やっぱコレが無いとねｗ,,,
1173196230,0,(ﾟ∀ﾟ)ｱﾋｬﾋｬﾋｬﾋｬ,,,
1173193718,131,あ,,,
1173215895,2646,誰か相手してやれよｗｗｗｗｗ,,,
1173191945,0,長門は俺の嫁,shita,nan,nan
1173181101,0,ちょｗｗｗｗｗﾃﾗ馬ｽｗｗｗｗｗｗｗｗｗｗｗｗｗ,big green,nan,nan
1174970509,0,ええええ,,,
1173181553,1544,FOXもいいがこっちも味がある,shita,nan,nan
1173158368,204,オロチ篇　その１から・・・　ｷﾀ━━━(ﾟ∀ﾟ)━━━!!!!!,,,
1173205383,959,ミント嬢は俺の嫁,,,
1173190973,8197,(*´д｀*)ﾊｧﾊｧ,,,
1173133159,345,アップ乙,,,
1173160207,0,最恐のゲーム,,,
1173127590,0,ぴったん～,,,
1173197119,734,タッグ戦だぜ,,,
1173207849,24035,政府高官！政府高官じゃないか！,,,
1173192341,0,開始,,,
1173192974,2398,アーダンまだ～?,,,
1173180179,12335,捨てるのかよｗｗｗｗ,,,
1173136867,130,本家帰還しますた,shita big red,nan,nan
1173124812,1254,うｐ,,,
1173130273,1737,ちょっと待ったコールだぁぁぁ,,,
1173221720,2027,中村屋！,,,
1173158202,726,これは感動した,,,
1173151901,2866,ｔ,,,
1173193949,0,懐かしい。。。,,,
1173144189,2461,ちょｗ俺のコメ囲まれるｗｗｗ,,,
1173129069,1215,うわぁあ！,,,
1173186800,2685,SRW W発売記念,,,
1173126419,1208,......,,,
1173130233,1296,ついに来た最強動画,,,
1173141922,627,すごいお,,,
1173137164,0,テスト,big green,nan,nan
1173194696,0,あ,,,
1173203738,3796,てすてす,,,
1173196620,1241,あさきさんですか。,,,
1173183149,16922,ﾁｪｽﾄ━━━━━(ﾟ∀ﾟ)━━━━━ !!!!!,big red,nan,nan
1173165126,167,グーニーズだお　懐かしいね,shita,nan,nan
1173265429,5839,なんというチキン,,,
1173153787,0,I wanna be a vipstar...,,,
1173154893,5940,I・G・P・X！！,big white,nan,nan
1173140111,1111,薫萌え,,,
1173195276,9671,ンギモッヂイイ！】,,,
1173280514,2879,ヤマカシ？,shita,nan,nan
1173197682,15996,なのはあああああああああ,,,
1173196369,118,石田ぁ,,,
1173179523,1627,DOORは怖い,,,
1173240274,2064,名曲,,,
1173159837,3720,真ゲッターのカッコ良さは異常,,,
1173186614,14510,パンツメン乱舞KOEEEEEEEEE,,,
1173178140,1497,ちょｗｗｗｗｗ,,,
1173148534,1844,これはｗｗｗｗｗ,,,
1173193945,1185,正直この人のモノマネはもうウザくなってきた,,,
1173173886,12378,なんだあああ,,,
1173149649,1630,これはこれでいい出来だったかもしれんね,,,
1173193852,9441,智代は俺の嫁,big green,nan,nan
1173183300,846,うぉい！,,,
1173162104,17787,今では外資競争が阿片の変わりです。,big,nan,nan
1173154630,18806,サンダアアアアァァァァ！！！！！,,,
1173152353,888,はよ発売せい,shita,nan,nan
1173193099,0,作品は知名度があるけど、アニメ版はマイナーだったか。,,,
1173149185,624,ねこみみもーど♪(･∀･),,,
1173169523,397,さらにやなタイトルだな…,,,
1173190730,1223,これはひどいｗｗｗｗｗｗｗｗｗｗ,,,
1173145442,238,ブルマ,big green,nan,nan
1173141027,2644,提供：藤原豆腐店,shita,nan,nan
1173124081,3757,ずっと俺のターンｗｗｗ,,,
1173232107,3793,キメェｗｗｗ,,,
1173395588,19472,何ゆえ通常ではをそこまで強調するのか,,,
1173128473,321,一番乗りで真かわいいよかわいいよ真,big,nan,nan
1173210299,6131,次キャラスティング使うわ,,,
1173206231,1042,(∴@盆@),,,
1173203813,1892,えーりん！,,,
1173146831,4895,うわｗｗ,,,
1173154963,1338,すいきんちかもくどってんめいかい,,,
1173173819,20504,今ので１－１かｗ,,,
1173135950,350,妖々夢ユカイ,,,
1173247095,12424,これ編集なしだったらすごいぞ？,,,
1173142688,10725,なぜに合体ロボなのじゃ,red,nan,nan
1173177269,590,ウッホ,,,
1173184711,2824,aaaa,,,
1173171407,985,あ,,,
1173216187,197,や　ら　な　い　か,,,
1173160565,2180,せがさたーん,,,
1173195096,3218,ようつべのより綺麗だな,,,
1173157359,2892,とりあえず↑は俺の嫁,shita,nan,nan
1173219847,12466,あいかわらず編集うまいな,,,
1173128761,1677,食べ物を粗末に,,,
1173176304,4911,マリオｗ,,,
1173202036,1620,おお,,,
1173154136,0,名勝負ktkr,shita,nan,nan
1173201202,439,桜庭は俺の嫁,,,
1173142762,2393,俺だったらこの辺で死んでる,,,
1173131286,758,ＣＭ,,,
1173140772,10585,メガネ～,,,
1173151440,481,月姫,,,
1173532742,90,り,,,
1173135899,266,コンボです,,,
1173189981,10914,あぶねぇー！,,,
1173176409,2267,だな,,,
1173194429,343,(ﾟ∀ﾟ)ﾗｳﾞｨ!!,,,
1173177514,1943,律子、可愛いよ、律子,,,
1173155355,3000,シューマ君若い!!　　ｗｗ,shita big blue,nan,nan
1173222959,3103,これはこんにゃくのなんだ？,,,
1173136265,12251,なんだこりゃｗ,,,
1173132822,656,びぃいいいいいいいいいいいいいいいいむ,,,
1173151887,2714,このゲームだけは毎回OP見てたなあ～,,,
1173132931,0,またきました,red,nan,nan
1173147317,4,トップをねらえ2! 第2話,shita,nan,nan
1173203894,0,なんかコメントよろ…,big red shita,nan,nan
1173198306,0,カラー版鉄人・・・,big green,nan,nan
1173316815,1615,( ﾟдﾟ ),,,
1173139522,1088,あちゃちゃ！,,,
1173228695,84793,忍者の巣,red,nan,nan
1173195799,736,バロスｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,
1173175370,549,ｗｗっうぇｗｗｗｗｗっうぇ,,,
1173203156,525,常識じゃねーよｗｗｗ,,,
1173145864,3218,後にある「幽,,,
1173155789,870,アッー！,,,
1173145710,1092,復活記念up,,,
1173164723,10018,＾＾；,,,
1173260275,321,これいいよね,,,
1173173905,4424,でででっでっ,,,
1173204665,8430,３では卒業する話がテーマでとても感動した作品です。,,,
1173183511,4975,↑俺の嫁。,shita big red,nan,nan
1173241862,337,うっわああああああああ,,,
1174278960,6575,ｱｯｰ!!,,,
1173186337,1750,音がでかいよ,,,
1173194983,0,あ,,,
1173209872,457,美春は俺の嫁,,,
1173130669,648,よーしよし,,,
1173234535,415,えっらい好きだわぁ,,,
1173336367,1695,なんてこった…,,,
1173178182,1612,世界唯一ミュージックと言われたホンダエンジンのこの音最高！,shita,nan,nan
1173188530,0,うｐした奴ＧＪ！,,,
1173177390,1259,原作知らないけど、結構重いのかな？,,,
1173200173,0,4人がかりでもマニアレベルのゼクンドゥスなんて倒せる気がしない,,,
1173124296,5,宮子かわいいよ都,,,
1173246905,387,・,,,
1173192071,852,１ｇｔ,,,
1173170232,285,東方文化帖ＭＡＤ,,,
1173185284,0,なんて言ってるのかわからない,,,
1173162603,1836,初うｐ,,,
1173141845,178,イイ,,,
1173190137,0,おじいちゃん今日も頑張ります,,,
1173174623,2505,たたいた,,,
1173145108,12144,佐々木きゅん生きて,,,
1173150325,3480,これ好きだ,,,
1173196005,1285,神曲だなぁ,,,
1173130584,2505,ドラゴン先生の授業受けたい,,,
1173126658,3847,えーじぇんと,,,
1173143443,6019,やっと続きが見れそうだｗ,,,
1173166534,18675,ちょｗ,,,
1173163091,5658,ひろくん♪ひろくん♪ひろくん♪ひろくん♪ひろくん♪ひろくん♪,,,
1173188449,2398,どこまで見たか忘れたｗ,,,
1173152216,17611,こりゃ懐かしい。もう1つバージョンがあったはずだけど？,,,
1173176958,641,アッー！,red,nan,nan
1173234296,13686,これのＭＡＤいいのあるよな,,,
1173132848,8192,左がんばれｗ,,,
1173196383,653,カンタダキターーーーーーーーーーー,,,
1173131316,1379,もすかう　塩分て生えるっすか？,shita ,nan,nan
1173216893,3856,OPの雰囲気に騙されてやってみたらアレだからなｗｗｗ,,,
1173293212,2680,あらっつあっつあー,,,
1173360974,679,さくら,,,
1173150393,4679,懐かし…,,,
1173239270,1722,メルブラ好きだた,,,
1173160151,1430,ｷﾓｽｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,
1173209090,477,マット君,shita,nan,nan
1173148751,1677,仮面,,,
1173194426,1795,真ソロは全部いい,,,
1173142997,298,おっくせんまん　実写MegaMariバージョン 暫定版,,,
1173140607,2602,どんだけ時間がかかったんだろ？,,,
1173157396,50097,なんてこったい,,,
1173184047,0,重い…,,,
1173196071,0,あああ,,,
1173126885,7863,てｓｔ,,,
1173190878,4315,あげｗ,,,
1173178581,0,うｐ,,,
1173123889,0,復活したよおおお！！,shita,nan,nan
1173232448,4,「Vanille Rouge -ヴァニーユ・ルージュ-」ave;new feat.佐倉紗織,shita,nan,nan
1173219747,987,イース！,,,
1173201021,581,濡れるほどにかっこいいよ,,,
1173389248,4441,これいいよ,,,
1173146385,8067,コッペた～ん！,,,
1173225608,3540,テレポートしまくり,,,
1173126415,165,手持ちの古い動画うｐ,shita,nan,nan
1173166969,233,TV版の映像もあります,,,
1173164256,1834,戦闘機最高ー,,,
1173127647,266,猫耳モ～ド♪,,,
1173215069,47,つべより。,,,
1173125843,17499,みくるがいい！？,pink,nan,nan
1173201559,3333,えへへじゃねぇよw,,,
1173156766,11585,GJだぉ！(*^ω^*)b,,,
1173153118,3579,久しぶりだな～,,,
1173168895,5149,このＯＰ怖いが本編面白かった,,,
1173230650,2523,キモスｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,
1173145658,8472,復活記念up,,,
1173145414,1027,すげー楽しそうｗｗ,big green,nan,nan
1173235127,1186,AAが最高,,,
1173182466,4955,＼(^o^)／ｵﾜﾀ,,,
1173143648,7812,初代主人公のテーマにして最高の曲だよな、これ・・・,,,
1173241778,1045,みゃう,,,
1173142567,1014,じ,,,
1173171240,878,ありゃ、4:3にしないと駄目か,,,
1173168757,1790,ﾅﾂｶｼｽ,,,
1173200348,0,やった！！１ゲット！！,,,
1173627344,9736,ナナリーのインブレイスエンドはじめてみたｗ,,,
1173148191,833,start,shita,nan,nan
1173138675,2764,投稿しようと思ってたらもうされてたよ(´；ω；｀)ﾌﾞﾜｯ,,,
1173181615,1539,これはスゴイ,,,
1173152094,0,ショウヘイヘ～～～～～～～～～～～い！！！,,,
1173220472,0,輪,ue,nan,nan
1173164153,520,ｂ,,,
1173426445,985,ヤバスｗｗｗｗ,,,
1173143684,130,けーね？のえかきうた,,,
1173126387,2654,月夜にしか聞こえん,,,
1173147027,3759,熟練バージョン,,,
1173139458,1040,すごいよ・・・・,,,
1173165255,3840,あきゅきゅきゅきゅ,,,
1173139487,674,PS2版？,,,
1173138766,381,クラシックも演奏できるマリオピアニスト,,,
1173239714,1497,胸ゆれすぎだろｗ,,,
1173187052,43,あ,,,
1173144541,1432,test,,,
1173128186,4723,どんつーどんつー,,,
1173198448,2160,平成の始まり,,,
1173216432,627,どぅぱどぅぱどぅぱどぅぱどぅぱ,,,
1173250338,2200,これはｗｗｗ,,,
1173152952,4148,ブレすぎwww,,,
1173201570,6536,たま？,,,
1173144621,29019,／＾o＾＼ﾌｼﾞｻｰﾝ,,,
1173126338,1121,キミ！,,,
1173186913,967,おっくせんまんおっくせんまん！,big green,nan,nan
1173190202,0,どうみても変態,,,
1173205259,650,(・Å・),,,
1173138667,1277,1,,,
1173144753,2382,灰羽連盟,,,
1173130247,8686,ごめんなさい,,,
1173184704,4284,NOwwww,,,
